Original_ID,system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,lat,lon,.geo
2212,2212,2028.0,1873.0,1108.0,1316.0,1566.0,1790.0,1,-0.21291865,0.062336303,0.06674612,28.176512285928705,113.03002655093252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.03002655093252,28.176512285928705]}"
2213,2213,2380.0,1985.0,929.0,702.0,769.0,2062.0,1,-0.54445165,0.07158937,0.45672908,28.347821010610296,113.78155711762692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.78155711762692,28.347821010610296]}"
2214,2214,2150.5,1889.5,844.5,961.0,1234.0,1958.0,1,-0.3822915,0.046854082,0.22681704,28.370278892713287,113.3981561543647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.3981561543647,28.370278892713287]}"
2215,2215,1685.25,1116.6666666666667,687.4,813.0,807.4,1948.1666666666663,1,-0.3491444,-0.072360724,0.41398624,28.307127328239684,113.12515813952078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.12515813952078,28.307127328239684]}"
2216,2216,862.5,825.5,422.0,467.0,415.5,634.0,1,-0.29748026,0.1526896,0.20819438,28.256103020101698,113.08194917435463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.08194917435463,28.256103020101694]}"
2217,2217,829.0,658.0,566.0,755.0,694.0,1178.0,1,-0.04671717,-0.17389138,0.258547,27.987327087093135,112.99544141249392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.99544141249392,27.987327087093135]}"
2218,2218,2410.5,2121.0,654.0,813.0,2039.0,2757.0,1,-0.49557933,-0.0670537,0.14970809,28.51311102288829,113.44585669595143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.44585669595145,28.51311102288829]}"
2219,2219,1929.0,1588.0,969.0,1210.0,1350.0,2358.0,1,-0.22905384,-0.10006998,0.27184466,28.194837917724744,112.88108587682552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.88108587682551,28.194837917724744]}"
2220,2220,891.0,610.0,465.5,513.0,464.5,628.0,1,-0.26923078,0.17314023,0.14965676,28.09889784538078,112.98124803100484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.98124803100484,28.09889784538078]}"
2221,2221,2260.0,1799.0,615.0,884.0,879.0,1951.0,1,-0.43765903,0.07337925,0.37879857,27.999903501070808,113.71589027035778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.71589027035778,27.999903501070808]}"
