system:index,Original_ID,B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,.geo
00000000000000003a2a_0,14890,111.66666666666664,3.9440531887330774,91.0,6.749485577105529,892.1111111111107,14.992179031040717,1187.3333333333333,11.88836966675134,1005.8888888888886,13.46142178757942,577.8888888888887,11.16984476610024,3,0.8280611,0.0062258314033548,-0.67612207,0.0098162985126011,-0.27023864,0.0126177696296878,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002952_0,10578,91.88888888888889,0.2078698548212066,74.22222222222221,1.3766124103737305,885.0555555555553,7.247392038381924,1152.6666666666663,4.876246279442598,836.4444444444442,7.197393218088023,334.33333333333326,5.301991240195622,3,0.8523325,0.0006360805104763016,-0.5687559,0.0053523585386754,-0.42887813,0.0072458684660606,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003812_0,14354,98.3333333333333,0.2357022603955158,77.16666666666664,1.8856180831641267,893.0555555555552,4.7107704279309095,1143.1111111111109,3.695175366279974,859.4999999999998,8.875684637129565,326.7777777777777,2.3227272178173037,3,0.8415807,0.000682137292774137,-0.53736,0.0032267014938549,-0.4490386,0.0060463927792669,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000038f4_0,14580,1650.6666666666663,39.941624069801335,1213.444444444444,23.8798432486527,865.7777777777774,16.033144682036262,1091.222222222222,14.108923714979383,1067.1666666666663,23.6467051968486,1613.6111111111106,45.16376237758181,3,-0.20390113,0.0125409552800681,0.011398073,0.018035402428177,0.20370387,0.0171116662320766,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000312d_0,12589,105.33333333333329,1.563471919941143,74.44444444444443,1.8324913891633063,891.6666666666665,10.187137859957415,1188.444444444444,14.135150127811851,1107.333333333333,9.66091783079296,737.6666666666665,6.497862896539309,3,0.83714765,0.0031495012092777,-0.75009567,0.0033284407855664,-0.20035271,0.0065444140675234,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003181_0,12673,86.8333333333333,1.4907119849998598,63.2222222222222,1.7338318371474446,887.333333333333,8.987645841808508,1132.7777777777774,8.189122565642043,843.4444444444441,3.9118370538379375,318.61111111111103,3.7989602216173126,3,0.85760504,0.0022260954226005,-0.5716764,0.0039299330419104,-0.45164475,0.0061519470694122,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000031e7_0,12775,95.1111111111111,2.7261875880856543,81.99999999999997,2.260776661041756,888.5555555555553,12.526515087880211,1161.9999999999995,14.483707321600289,976.9999999999998,15.81841402360623,594.8888888888888,7.43033488768988,3,0.84866756,0.0044886413532258,-0.7242889,0.0082799329575881,-0.243026,0.0123826581207961,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003366_0,13158,107.99999999999996,2.449489742783178,79.77777777777777,3.7350525142159015,905.444444444444,10.001234491701595,1195.7777777777774,14.710372589721889,937.111111111111,4.747969026494877,493.2222222222221,11.02298384465388,3,0.8343107,0.0039990133107083,-0.6406608,0.0083245362294054,-0.3104148,0.009694257262494,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003547_0,13639,168.55555555555551,16.14765969359791,144.77777777777774,7.583282458111849,873.1666666666664,19.672315572906,1143.222222222222,4.540625942605631,989.4999999999995,8.850612031567836,408.4999999999999,10.580380165402586,3,0.74324155,0.0218557107689366,-0.41669044,0.0409616551902319,-0.41563383,0.0128027926162466,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003636_0,13878,211.44444444444437,4.763544691161639,183.77777777777777,1.2272623352433216,887.333333333333,10.099504938362076,1207.1111111111109,12.196943555607422,1036.722222222222,24.734266728919415,435.8888888888887,20.630045211586673,3,0.7018863,0.0061796717590406,-0.34625518,0.0160000659479323,-0.40825307,0.0133110270836046,"{""type"":""MultiPoint"",""coordinates"":[]}"
