system:index,Original_ID,B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,.geo
00000000000000000c4d_0,3149,741.4444444444441,240.2946622198629,608.3333333333333,226.5405286281267,403.83333333333326,79.80183790698892,430.6666666666665,99.89244215655155,412.1666666666665,121.86331140530632,610.4444444444443,150.0635873452103,1,-0.25419462,0.0560843587510117,0.08676393,0.1092392016613926,0.19774356,0.0921139945193961,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001095_0,4245,1748.4999999999995,94.75230867899737,1267.833333333333,90.7453702522736,436.4999999999999,132.9862148244446,536.3333333333331,80.04165582161995,510.3333333333332,130.79797823785776,2135.166666666666,355.90276449864473,1,-0.5324016,0.0423739658455822,-0.09248917,0.0815796441644013,0.6058748,0.1253217764181599,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011cb_0,4555,981.0,129.0465032459229,766.6111111111111,147.90514561287395,380.88888888888886,70.07249332646632,418.1666666666666,77.20463428807597,398.77777777777766,93.8317380299885,711.2777777777777,101.66997565956888,1,-0.40487117,0.0270662130633124,0.15951562,0.0807518488464852,0.28492385,0.093183453393174,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000681_0,1665,800.0555555555552,288.160877563254,619.9444444444445,243.710147106084,388.88888888888886,34.60794528057425,431.6666666666665,59.76667596207401,519.4444444444442,181.5541615613558,668.1666666666665,260.5678627749614,1,-0.2733177,0.1052389806156558,0.09124933,0.0928987729357125,0.11866844,0.0325107108517954,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001386_0,4998,1142.5555555555554,93.41140914269876,786.2222222222221,93.47789730171868,417.22222222222206,61.87222995420617,506.88888888888874,84.3111887189944,519.2777777777776,118.80542241439034,1140.5555555555552,280.93360667251017,1,-0.38775137,0.0740066162138943,0.013683795,0.1255863046754582,0.36612523,0.1240554921489639,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_0,61,1009.3611111111107,259.59843083734114,944.6317460317456,294.73257702994226,421.8890373243313,64.27570016328906,498.94537037037026,79.25236922717573,534.6956790123455,165.9064437339247,663.6973705307037,204.44521288095083,1,-0.3268627,0.1042051070555216,0.21221384,0.0483497432498525,0.10973275,0.0526816249163035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000949_0,2377,1288.4444444444443,275.3376154271984,942.9999999999998,258.587831629152,376.83333333333326,39.049825721619925,473.6666666666665,52.89822513300633,478.05555555555543,54.41836109891,948.1666666666664,301.38255497696684,1,-0.45414123,0.057247967657153,0.16093804,0.1154796852897978,0.3086447,0.108404645857947,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000117e_0,4478,1063.2777777777774,262.46122582531774,930.3888888888883,278.67900468876553,437.61111111111103,62.77286116440323,477.72222222222206,74.32776926526594,475.8333333333332,91.17900586818828,580.2777777777776,112.6945505709795,1,-0.36962426,0.0692650677712329,0.28818274,0.0343006743514487,0.0981215,0.0273428156357464,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000111a_0,4378,1400.2222222222215,247.7964118553679,1205.222222222222,302.8625569380635,468.9999999999999,77.39078325830107,575.111111111111,103.8090602387592,655.4444444444442,156.01076252839525,1256.7777777777774,261.1763039182443,1,-0.4139747,0.0965475270273986,0.05594179,0.1439131516518187,0.31706315,0.0859816899050298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a82_0,2690,1232.8888888888885,231.1009613155851,925.0555555555554,206.7145703143513,427.4999999999999,92.59649621400968,524.3333333333331,132.5164560011741,504.33333333333314,129.36082182106847,1184.1666666666663,426.5492677027799,1,-0.40671137,0.051496777490388,0.042654242,0.1224304278984751,0.38485584,0.0838540556863894,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012a7_0,4775,1297.4999999999998,92.53557874316957,1136.833333333333,40.229894909686806,510.66666666666646,116.9757809691106,622.111111111111,142.63118284929024,718.2222222222221,233.5384944608956,1426.2222222222215,303.1641571374155,1,-0.3576768,0.1029617896770929,-0.03696015,0.1158471640935782,0.33857796,0.0958083873416971,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a8_0,2472,1920.222222222222,150.51690770864542,1827.2222222222215,147.22188679207088,486.4444444444443,85.27486422818731,641.0555555555554,146.2474015808,874.5555555555553,319.24332799470653,1441.722222222222,420.9672137610344,1,-0.5044999,0.0777102498075261,0.159532,0.1556934857301104,0.25074968,0.0728272723082559,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ef_0,1263,1690.9444444444437,123.72201017793608,1167.722222222222,17.311061189488612,574.8333333333333,110.79585832612256,730.4444444444442,87.80484814647006,666.3888888888888,112.20090556620544,1856.555555555555,512.5844886696158,1,-0.39764267,0.0519706160226531,-0.027681561,0.1170920011268691,0.45042136,0.1469136190621256,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000305_0,773,1143.2777777777776,136.01881224283156,1002.833333333333,162.44862435722737,497.1666666666665,97.84511570163669,575.1666666666666,130.18085710101755,571.7777777777776,160.4975096918452,981.1111111111107,345.316423152397,1,-0.3364666,0.0708763244818611,0.09880389,0.1219333915673546,0.2550647,0.0353507678555465,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012e9_0,4841,840.0555555555552,83.67345405551407,675.5555555555554,100.3860449698629,463.0555555555554,95.2343438414608,507.6666666666665,116.42284044712952,505.611111111111,147.10725070463576,657.7777777777776,141.11463250199404,1,-0.25388408,0.0858287957279591,0.12876911,0.0928993006827118,0.13952713,0.0511254696224634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000652_0,1618,743.333333333333,193.19305255509465,514.7777777777776,140.10533955863175,411.11111111111103,67.24324740066965,456.22222222222206,97.14454039417272,414.6666666666665,93.75262959275092,633.4444444444442,187.45080012935605,1,-0.2335433,0.0719306987777264,0.082494736,0.0713742895917093,0.2021046,0.041895484382003,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cd_0,2509,1061.6666666666663,116.28222372983564,1093.444444444444,76.0231852223912,466.22222222222206,109.39178089964098,513.111111111111,150.85713951686174,609.2222222222221,268.28458264304084,931.3888888888886,313.47716360010253,1,-0.35580394,0.1370385123861194,0.089007355,0.1669088721501568,0.22000267,0.1033252742127481,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001058_0,4184,1559.1111111111106,95.54573592955836,949.6111111111107,257.60346117604195,518.611111111111,187.5524782527958,674.1666666666664,189.0338006224754,569.2777777777777,262.7328714272256,2561.5555555555547,448.71077324340183,1,-0.4069496,0.0867179976085833,-0.23379706,0.1111364492419382,0.62679666,0.1890737514433055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000067f_0,1663,2010.444444444444,97.85375835751807,1463.333333333333,152.7237884402936,536.7222222222221,127.42385768047065,769.8888888888887,181.9531041196205,757.4999999999999,244.48721847982156,2301.388888888888,325.5443968508559,1,-0.45299575,0.081603974816427,-0.0625243,0.0686298762319301,0.5111336,0.1075408398079277,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e9_0,233,696.4999999999998,145.36314678915164,537.7777777777776,123.2240757299732,460.55555555555543,84.94587964778401,480.6666666666665,88.2490163621606,447.72222222222206,87.98425083537236,591.9999999999999,91.56327502516132,1,-0.18192446,0.0694215999776154,0.0781101,0.0798393397789345,0.14098418,0.0598558800893401,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fe8_0,4072,1733.3888888888882,80.45073640218733,1444.1111111111109,211.6898645788976,448.111111111111,99.56287175498092,635.5555555555553,151.7445668887255,795.4444444444441,285.6798367680198,1596.0555555555552,391.8305646041728,1,-0.47065464,0.0769960312110516,0.05653331,0.1122768461302294,0.34164214,0.1117362475119376,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_0,110,1227.0555555555554,68.39446226951257,1015.3888888888888,66.34496454884547,531.4444444444442,123.08972437581278,612.4999999999999,161.56543222140337,642.4999999999999,206.9491349207443,1055.8888888888885,211.99761237882117,1,-0.34363693,0.1171009332835942,0.08425894,0.0982275316868144,0.2545161,0.0949213077488921,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b99_0,2969,775.3333333333331,110.78006238589244,622.4999999999999,106.06601717798212,437.55555555555543,38.65045956636688,490.27777777777766,45.28067475394811,457.55555555555543,35.79295744233967,625.7222222222222,61.63833182863792,1,-0.2223525,0.0387223209839477,0.104273625,0.037634936655129,0.15433988,0.0164404090459782,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a17_0,2583,997.444444444444,193.54534990315776,800.1111111111109,172.04340178793677,543.8888888888888,137.78844044762124,664.4444444444443,173.95855899297842,700.7777777777776,211.83682282873505,937.6666666666664,305.33114991941306,1,-0.20374657,0.1280875531571134,0.04815541,0.1341717087923079,0.14096318,0.0412048198003352,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a9f_0,2719,701.7445887445887,196.0582591131605,594.9151515151514,186.9954991773341,507.77898629148615,158.282785816887,512.867142117142,192.36451469843115,483.66430690887194,232.01883758476816,635.2173641173639,327.21858925178634,1,-0.15826964,0.1415567263001903,0.077194564,0.15321991116989,0.13176815,0.0899720356081202,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fe_0,2302,1612.9999999999995,52.355621580792175,1018.8888888888886,149.00517846664408,473.44444444444434,138.81491363291474,638.3333333333331,115.33911353530992,555.4444444444443,162.41312967663052,2153.2222222222217,376.63356131148544,1,-0.4368693,0.0615232648256133,-0.13480768,0.0964906941611229,0.5783203,0.1530073352496892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1f_0,3871,1064.1111111111109,233.64571681855037,798.333333333333,193.31379211588143,439.8888888888888,53.12342953379526,526.4444444444443,90.90790347148165,509.6666666666666,100.52418172316108,1058.333333333333,331.6996633502462,1,-0.33276948,0.05817289309605,0.012942576,0.0979423746233528,0.3368739,0.0827940672971145,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6e_0,3950,849.7777777777775,153.4977580565759,666.5555555555554,181.7729726341265,459.722222222222,55.57083123321633,535.3888888888888,91.71083111176068,508.1666666666666,100.9551605637099,782.2777777777775,191.922309384569,1,-0.22554079,0.049185802601067,0.046000216,0.0723874606864456,0.20879407,0.0565107535555276,"{""type"":""MultiPoint"",""coordinates"":[]}"
