PointID,Original_ID,lon,lat,Class,margin,BoundaryScore,RF_Pred,prob_1,prob_2,prob_3,Method,Rule
112,2783,112.90848449299116,28.20696517406036,1,0.31333333333333335,904.803051667202,1,0.65,0.013333333333333334,0.33666666666666667,Top150,min_margin
113,10422,112.91692865666188,28.34611421157047,3,0.31333333333333335,295.9771456805194,3,0.08,0.30333333333333334,0.6166666666666667,Top150,min_margin
114,12387,112.83248701995464,28.39399441621404,3,0.3133333333333334,811.1695962488398,3,0.3233333333333333,0.04,0.6366666666666667,Top150,min_margin
115,5410,113.14581939105553,28.206246521833062,2,0.3166666666666666,927.5163175936848,2,0.34,0.6566666666666666,0.0033333333333333335,Top150,min_margin
116,5475,112.74912336158836,28.336053080388332,2,0.3166666666666666,382.7934426300197,2,0.023333333333333334,0.6466666666666666,0.33,Top150,min_margin
117,6618,113.317756936436,28.28071685888657,2,0.3166666666666666,926.6735446720062,2,0.34,0.6566666666666666,0.0033333333333333335,Top150,min_margin
118,7078,113.58581421721728,28.494875222620664,2,0.3166666666666666,260.86971463719607,2,0.0033333333333333335,0.6566666666666666,0.34,Top150,min_margin
119,7623,112.28864694694867,28.19834134733281,2,0.31666666666666665,896.2323166329704,2,0.33666666666666667,0.6533333333333333,0.01,Top150,min_margin
120,5929,112.55580591244583,28.236340083851065,2,0.31999999999999995,692.6851753994613,2,0.33666666666666667,0.6566666666666666,0.006666666666666667,Top150,min_margin
121,7277,113.14671770633966,28.162588399024852,2,0.31999999999999995,275.2871344859652,2,0.006666666666666667,0.6566666666666666,0.33666666666666667,Top150,min_margin
122,505,113.9762220396956,28.272272695215847,1,0.32,360.3701133423703,1,0.66,0.34,0.0,Top150,min_margin
123,3213,112.5803299197023,27.99038135905914,1,0.32,350.6977317750318,1,0.66,0.34,0.0,Top150,min_margin
124,3651,113.41755976450168,28.34611421157047,1,0.32,641.378699657734,1,0.66,0.34,0.0,Top150,min_margin
125,4044,112.88710458922912,28.130159217268137,1,0.32,581.3432376529347,1,0.66,0.34,0.0,Top150,min_margin
126,4685,112.73205537119009,28.29931198526784,1,0.32,658.5804938818351,1,0.66,0.34,0.0,Top150,min_margin
127,5100,113.44379057079796,28.350246461877425,2,0.32,545.7225630224078,2,0.0,0.66,0.34,Top150,min_margin
128,5408,113.05374207443327,28.29041866395506,2,0.32,423.32635757378813,2,0.34,0.66,0.0,Top150,min_margin
129,6636,112.78667294046454,28.484903922966936,2,0.32,488.705885339383,2,0.34,0.66,0.0,Top150,min_margin
130,6645,112.3579070553543,28.171032562695576,2,0.32,751.293699280902,2,0.0,0.66,0.34,Top150,min_margin
131,6741,112.83275651453988,28.281884668755925,2,0.32,563.2172290605306,2,0.34,0.66,0.0,Top150,min_margin
132,9529,112.8727315446832,28.356804163451493,2,0.32,536.708853907902,2,0.34,0.66,0.0,Top150,min_margin
133,9755,112.08275308382848,27.972954042547222,2,0.32,102.81649716119189,2,0.34,0.66,0.0,Top150,min_margin
134,9296,112.54394815069546,28.157827328019017,2,0.3233333333333333,242.98544126410198,2,0.33,0.6533333333333333,0.016666666666666666,Top150,min_margin
135,9381,112.1685421934619,28.156210360507604,2,0.3233333333333333,523.1156088785858,2,0.3333333333333333,0.6566666666666666,0.01,Top150,min_margin
