Original_ID,system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,lat,lon,.geo
11458,11458,119.5,97.5,868.0,1323.0,1136.0,866.0,3,0.8343154,-0.7574835,-0.13486513,28.737510180861342,116.3909833549373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.3909833549373,28.737510180861346]}"
11459,11459,142.57142857142856,103.17647058823528,606.3,871.8,641.0,424.57142857142856,3,0.718897,-0.49722922,-0.20311034,28.545989362287063,116.04028106801704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.04028106801704,28.545989362287063]}"
11460,11460,94.5,78.5,859.5,1237.0,900.5,472.5,3,0.8580548,-0.6666667,-0.31172615,28.658188941273593,116.36672884226608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.36672884226607,28.658188941273593]}"
11461,11461,514.5,288.5,663.0,973.0,1119.0,1460.0,3,0.3082353,-0.4788554,0.13222179,29.13205025364664,116.19425230771512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.19425230771513,29.13205025364664]}"
11462,11462,147.0,134.0,834.0,1144.0,901.0,483.0,3,0.77226955,-0.53333336,-0.3020231,28.73274910985551,116.07845946759213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.07845946759213,28.73274910985551]}"
11463,11463,311.5,202.5,902.5,1370.0,1337.0,982.0,3,0.62949747,-0.51836103,-0.15308322,28.71451330958789,116.39089352340888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.39089352340889,28.714513309587886]}"
11464,11464,210.0,165.5,750.0,1099.0,1011.5,420.0,3,0.6791444,-0.33333334,-0.41320294,28.73274910985551,116.38343750655068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.38343750655069,28.73274910985551]}"
11465,11465,95.5,70.0,711.5,1024.5,993.5,972.5,3,0.82946426,-0.82116103,-0.010681587,29.152262347539327,116.13523299354848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.13523299354847,29.152262347539327]}"
11466,11466,771.0,437.5,605.5,829.0,618.0,802.5,3,0.03625,-0.020019066,0.12988384,28.43639489762448,116.23189171811974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.23189171811974,28.43639489762448]}"
11467,11467,208.2,171.75,816.125,1170.0,807.0,398.0,3,0.6978668,-0.31309798,-0.3394191,28.74415771396383,116.0392929212045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.0392929212045,28.74415771396383]}"
11468,11468,106.5,79.5,840.0,1261.0,976.5,519.5,3,0.8442413,-0.6597444,-0.30548128,28.488048026461353,116.15966716927652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.15966716927653,28.488048026461353]}"
11469,11469,125.0,95.0,728.0,1058.0,816.0,385.0,3,0.78867286,-0.50980395,-0.35886762,28.466757954227724,116.13074141712788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.13074141712788,28.466757954227724]}"
11470,11470,1585.0,1036.5,676.5,984.0,942.5,1445.5,3,-0.23394316,0.046032008,0.21063651,28.679119687393577,116.43742625512628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.43742625512628,28.679119687393577]}"
11471,11471,365.0,250.0,834.0,1254.0,1112.0,708.0,3,0.5491044,-0.31966448,-0.22197802,28.566650613821817,116.16227228360049,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.16227228360047,28.566650613821814]}"
11472,11472,570.0,364.0,628.0,861.5,773.0,919.0,3,0.20363255,-0.23438549,0.086288415,28.730143995531567,116.23674262065398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.23674262065398,28.730143995531567]}"
11473,11473,334.1111111111111,272.1666666666667,612.3333333333334,891.0,721.3333333333334,370.25,3,0.45456195,-0.05130733,-0.32162762,28.321769867370833,116.07576452173976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.07576452173976,28.321769867370833]}"
11474,11474,1779.0,1236.0,681.5,1005.5,965.0,1647.0,3,-0.27778774,0.038528897,0.26110262,28.39453340538451,115.67826000851689,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.67826000851687,28.394533405384514]}"
11475,11475,135.5,92.0,657.0,975.0,1111.0,1475.0,3,0.75596577,-0.8317293,0.14075793,29.14956740168697,116.130112596429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.13011259642899,29.14956740168697]}"
11476,11476,115.5,83.0,813.5,1181.0,977.0,476.5,3,0.821828,-0.6097973,-0.34434125,28.495683706376372,116.14709075529883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.14709075529885,28.495683706376372]}"
11477,11477,179.0,138.0,668.0,1070.0,784.0,579.0,3,0.7133707,-0.5277045,-0.15040351,28.466847785756137,116.15239081547516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.15239081547516,28.466847785756134]}"
11478,11478,171.5,117.5,513.0,752.5,497.5,355.5,3,0.6287879,-0.3491461,-0.16647127,28.60150524684565,116.44182800001846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.44182800001846,28.60150524684565]}"
11479,11479,1789.5,1362.0,782.5,1128.0,1221.0,1554.0,3,-0.22673522,0.070435174,0.12,29.154328472692804,116.20296596597107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.20296596597109,29.154328472692804]}"
11480,11480,145.0,109.0,774.0,1130.0,876.0,459.0,3,0.77254903,-0.51986754,-0.31235954,28.522004344201072,116.14466530403172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.14466530403173,28.522004344201072]}"
11481,11481,100.5,90.0,850.5,1174.0,716.0,223.0,3,0.8422911,-0.37867078,-0.5250266,28.574016799151593,116.29827721761616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.29827721761617,28.574016799151593]}"
11482,11482,123.0,72.5,580.5,870.0,649.0,361.5,3,0.7522659,-0.49226007,-0.2845126,28.418518423470505,116.34741506365752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.34741506365751,28.418518423470505]}"
11483,11483,108.0,71.0,777.0,1112.0,803.0,449.0,3,0.82295084,-0.61220825,-0.2827476,28.49155145606942,116.14170086359414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.14170086359414,28.49155145606942]}"
11484,11484,118.0,97.0,598.0,910.0,554.0,372.0,3,0.770428,-0.51836735,-0.19654427,28.612285030255084,116.19721674815273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.19721674815273,28.612285030255084]}"
11485,11485,88.5,61.0,806.0,1080.0,782.0,298.5,3,0.84852374,-0.5426357,-0.44747803,28.496402358603667,116.33807258470266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.33807258470266,28.496402358603667]}"
