B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,Original_ID
1262.2222222222222,65.777027022743,912.2222222222218,72.61279008515417,556.4444444444442,80.08483156574381,662.0,106.8560818214023,605.9999999999998,123.4386937354374,1535.8888888888887,193.43471160658032,1,-0.31487080454826355,0.0780861941393552,-0.09392654895782471,0.07845354311518875,0.4366118609905243,0.0690299378998699,36
1667.5555555555552,43.405353256922226,1383.1111111111106,81.9219743203441,891.8888888888886,148.33703699079973,1082.4444444444443,142.37517816678815,1063.6666666666663,142.13139460841623,2133.111111111111,95.92872868778274,1,-0.21583156287670135,0.06037761377256198,-0.12204638123512268,0.030829927091243912,0.3358520567417145,0.07449181575225429,37
1729.8888888888885,105.11099365743922,1530.7777777777776,91.74212382515822,787.1111111111109,82.34945111392938,926.8888888888887,103.15731723326971,980.6666666666665,109.27539115057475,1836.1111111111104,268.8305721885251,1,-0.3032800853252411,0.04778640634359522,-0.025418611243367195,0.06852589472974227,0.3009530305862427,0.04242844551369449,38
1905.666666666666,98.71620378078205,1612.1111111111106,90.96085170670834,583.111111111111,96.85435164255026,822.7777777777775,89.11762237225585,859.3333333333329,132.55522957955634,2111.8888888888887,261.26378515228373,1,-0.3978387117385864,0.04382010599479431,-0.04782404750585556,0.0633896106025582,0.41898226737976074,0.08839822304299566,39
1773.8888888888882,51.599837304747886,1391.7777777777776,64.00135029439784,728.5555555555554,44.81594733800063,926.111111111111,44.80189590344611,1020.7777777777775,65.08076653543313,2016.3333333333326,132.22287581537807,1,-0.3141278326511383,0.023953611701946823,-0.06300593912601471,0.03165998550630814,0.3273058533668518,0.03327510887787094,40
1989.2222222222215,91.55177985741926,1804.2222222222215,87.11522099148408,712.4444444444442,149.87558626415668,871.7777777777775,174.60226406689003,986.6666666666664,213.22653576784376,1709.7777777777771,198.62682921486376,1,-0.39599543809890747,0.07411627046469882,0.0780055895447731,0.05518359470130541,0.2737061083316803,0.08177528136535547,41
1490.3333333333328,34.56716489515576,1374.4444444444441,79.8249628334283,767.4444444444443,127.3308124629271,834.1111111111109,108.46140577740032,932.3333333333331,104.35090373883261,1225.7777777777776,182.3871205112771,1,-0.2849023640155792,0.061828122463907696,0.1019287034869194,0.07407064104128794,0.1329738348722458,0.07393480709399895,42
2205.5555555555547,296.62812899922426,2173.8888888888887,325.8668591258447,1098.4444444444443,196.6396089359138,1318.5555555555552,245.307567084947,1471.3333333333333,285.2959477065487,2006.9999999999995,306.7188361422305,1,-0.2554508447647095,0.06857401490814152,0.04901944100856781,0.06361724428202659,0.15807433426380157,0.02972565823421781,43
2321.444444444444,27.540318367852123,1917.888888888888,141.90093919072484,835.111111111111,98.78083984755173,1061.7777777777776,95.2106177293011,1181.7777777777776,123.38357335091067,2270.8888888888882,170.60770104048908,1,-0.37327054142951965,0.04263256064506675,0.012454213574528694,0.03697840470656332,0.31456127762794495,0.07645545093532338,44
1887.3333333333328,77.15496671562298,1399.333333333333,18.732028424302822,724.3333333333333,111.9146500190609,900.6666666666664,99.12506130024727,887.6666666666664,170.43539016947807,2087.2222222222217,161.00295220052203,1,-0.35581880807876587,0.03458218109010786,-0.049140170216560364,0.04673819151335918,0.4051268994808197,0.10091545345578998,45
