PointID,Original_ID,lon,lat,Class,margin,BoundaryScore,prob_1,prob_2,Method
137,5221,114.8126434007393,30.65990488887712,2,0.5533333333333332,916.2661305007068,0.7766666666666666,0.2233333333333333,BAMS150
138,13415,114.34857372496316,30.70778509352069,3,0.51,916.1221218812341,0.7333333333333333,0.2233333333333333,BAMS150
139,356,114.50991114999104,31.0445634935371,1,0.48,912.8268312532957,0.74,0.26,BAMS150
140,1228,114.31650386932009,30.64454369751868,1,0.48,912.0527907674158,0.74,0.26,BAMS150
141,8164,114.31380892346772,31.06980615302086,2,0.5266666666666666,911.8465970666543,0.7633333333333333,0.2366666666666666,BAMS150
142,6480,114.02212595071413,30.441614274836077,2,0.4899999999999999,910.8388910024596,0.7433333333333333,0.2533333333333333,BAMS150
143,11377,114.31461740722344,30.609509401438014,3,0.2633333333333333,910.0542624469142,0.62,0.3566666666666667,BAMS150
144,12890,114.00829189533869,30.74758046060719,3,0.3966666666666666,908.8065939967036,0.63,0.2333333333333333,BAMS150
145,5182,113.74266006582454,30.442422758591785,2,0.3333333333333333,907.9633540110055,0.6533333333333333,0.32,BAMS150
146,7368,114.3842368417427,30.355914996731077,2,0.3666666666666667,907.9598295005188,0.6833333333333333,0.3166666666666666,BAMS150
147,8289,114.03057011438484,30.79312504551205,2,0.35,905.9216316160688,0.6733333333333333,0.3233333333333333,BAMS150
148,2742,114.32351072853622,30.4748519403485,1,0.2966666666666666,905.7873773155186,0.6466666666666666,0.35,BAMS150
149,9555,114.5998325099314,30.75476698288014,2,0.56,905.231298265594,0.78,0.22,BAMS150
150,6997,113.94010976527402,30.50871842655981,2,0.3799999999999999,904.5851682812527,0.69,0.31,BAMS150
