system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,Original_ID,lat,lon,.geo,Error_Probability
12097,136.0,117.0,844.0,1139.0,1126.0,434.0,3,0.7866667,-0.522807,-0.44358975,12097,31.897603687337,118.54235862887516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.54235862887515,31.897603687337]}",0.564
7295,1910.5,1719.5,1343.0,1529.0,1619.0,1936.0,2,-0.110917285,-0.006629403,0.08917018,7295,31.882152664450143,118.77753757025764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.77753757025764,31.882152664450143]}",0.564
7587,1103.0,849.5,723.5,911.0,870.5,1090.0,2,-0.095332675,0.0059279525,0.11196124,7587,31.317471676852612,118.7621763788992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.7621763788992,31.317471676852612]}",0.564
13467,154.5,141.0,847.0,1100.0,1003.0,409.5,3,0.7536867,-0.45212767,-0.42017698,13467,32.17518311012993,118.94130044655262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.94130044655262,32.17518311012993]}",0.564
10763,118.5,104.0,806.5,1117.0,1058.0,397.5,3,0.80817485,-0.5406977,-0.45379594,10763,32.06882258049018,118.69435357494817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.69435357494817,32.06882258049018]}",0.564
11365,83.0,60.0,906.0,1188.0,1110.0,628.0,3,0.8693942,-0.76652604,-0.27733028,11365,31.497673722846987,118.94588185450164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.94588185450164,31.497673722846987]}",0.564
398,1253.5,1098.0,846.0,941.0,962.0,1368.5,1,-0.14240146,-0.04385965,0.1744261,398,32.13898100417991,118.84239593377106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.84239593377106,32.13898100417991]}",0.564
13173,111.0,90.0,886.0,1116.0,998.0,528.0,3,0.8190709,-0.65258217,-0.30799475,13173,31.44772739304994,118.902133900165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.90213390016501,31.44772739304994]}",0.564
2542,2014.0,1863.0,1281.0,1571.0,1724.0,2143.5,1,-0.123570435,-0.031148527,0.108468,2542,32.09253810399093,118.670548219919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.670548219919,32.09253810399093]}",0.564
7927,1743.0,1253.0,746.0,1000.0,1168.0,2278.0,2,-0.2708713,-0.13305148,0.3221126,7927,31.88826120838215,119.0545780038801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.0545780038801,31.888261208382154]}",0.564
10779,154.5,113.0,824.0,1100.0,981.0,379.5,3,0.7536867,-0.4213483,-0.44211686,10779,32.215158140273246,118.77106970021198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.77106970021198,32.215158140273246]}",0.564
14530,81.0,70.0,854.0,1094.0,997.0,572.0,3,0.86212766,-0.75191426,-0.27087316,14530,31.45320711628307,118.9350122395638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.93501223956379,31.45320711628307]}",0.564
12581,137.14285714285714,100.6,823.4,1105.5,964.0,359.8,3,0.7792723,-0.4480538,-0.45641336,12581,32.239232989887654,119.18950495955484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.18950495955485,32.239232989887654]}",0.564
9444,1873.0,1130.0,475.5,651.0,528.0,2101.5,2,-0.48415214,-0.057491507,0.59840274,9444,31.801124625822563,118.77825622248491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.77825622248493,31.801124625822563]}",0.564
11155,1267.3333333333333,968.3333333333334,776.75,971.5,985.0,1492.5,3,-0.13213727,-0.081587054,0.2048436,11155,31.314776731000254,119.12356861770049,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.12356861770047,31.314776731000254]}",0.564
4463,1323.5,1059.5,766.5,938.0,849.0,1717.0,1,-0.17046209,-0.1294195,0.33826968,4463,32.05409020983062,118.7351370888472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.7351370888472,32.05409020983062]}",0.564
5903,1759.0,1212.0,547.0,722.0,691.5,2072.0,2,-0.41797662,-0.081701905,0.49954766,5903,31.862120233614277,118.65518702856056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.65518702856056,31.862120233614277]}",0.564
22,2740.5,2656.0,1441.0,1740.0,1906.0,2401.5,1,-0.22330096,0.065927655,0.11503192,22,32.245251702291256,118.8216448507079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.8216448507079,32.245251702291256]}",0.564
7590,2326.5,1832.0,898.0,1033.0,1220.0,2509.0,2,-0.38502753,-0.037741702,0.3456691,7590,32.117421437361045,119.06077637934052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.06077637934052,32.117421437361045]}",0.564
4483,2772.0,2586.0,1993.0,1580.0,1504.0,2504.5,1,-0.27389705,0.050696485,0.24959461,4483,31.988064036447835,119.0516135634425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.0516135634425,31.988064036447835]}",0.564
11306,117.5,92.5,822.0,1098.0,1005.5,354.5,3,0.80666393,-0.50211865,-0.47867647,11306,32.013216864403184,118.66821260018028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.66821260018028,32.013216864403184]}",0.564
12547,206.0,189.0,824.0,1144.0,1032.0,552.0,3,0.6948148,-0.45646438,-0.3030303,12547,31.50872300084166,118.8808438279314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.88084382793139,31.50872300084166]}",0.564
14045,111.0,84.0,842.0,1144.0,1096.0,614.0,3,0.82310754,-0.6937931,-0.28187135,14045,31.494709282409392,118.9584582684793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.9584582684793,31.494709282409392]}",0.564
14149,173.0,126.5,857.0,1071.0,920.5,705.5,3,0.72186494,-0.6061468,-0.13222632,14149,31.26716602094192,118.9907976187076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.9907976187076,31.267166020941918]}",0.564
10924,108.0,94.0,877.0,1120.0,1008.0,505.0,3,0.82410425,-0.64763457,-0.3324521,10924,31.50432125594947,118.88668287727816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.88668287727816,31.50432125594947]}",0.564
11753,120.0,102.0,882.0,1130.0,1001.0,574.0,3,0.808,-0.6541787,-0.2711111,11753,31.506656875688183,118.8884795078464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.8884795078464,31.506656875688183]}",0.564
13087,93.0,74.0,877.0,1122.0,996.0,568.0,3,0.8469136,-0.71860814,-0.2736573,13087,31.46272925829474,118.86871657159575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.86871657159577,31.46272925829474]}",0.564
14139,86.0,77.0,877.0,1126.0,992.0,602.0,3,0.8580858,-0.75,-0.2446675,14139,31.461112290783323,118.85578083150445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.85578083150445,31.461112290783323]}",0.564
11751,100.0,74.0,828.0,1098.0,1014.0,698.0,3,0.8330551,-0.74937344,-0.18457943,11751,31.43757643033939,118.90455935143214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.90455935143214,31.43757643033939]}",0.564
11455,137.0,100.0,879.0,1194.0,1024.0,549.0,3,0.79413974,-0.6005831,-0.30197075,11455,31.50746535944389,118.88057433334616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.88057433334615,31.50746535944389]}",0.564
9220,2114.0,1515.0,618.0,822.0,828.0,1952.0,2,-0.4400545,0.0398426,0.40431654,9220,31.92473280891741,119.10973456232504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.10973456232503,31.92473280891741]}",0.564
12544,131.0,116.0,886.0,1128.0,984.0,607.0,3,0.7918983,-0.64498645,-0.2369579,12544,31.52498250748422,118.89476771483524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.89476771483524,31.52498250748422]}",0.564
11476,122.0,111.0,894.0,1172.0,1086.0,582.0,3,0.8114374,-0.65340906,-0.30215827,11476,31.51483154477367,118.90482884601737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.90482884601737,31.51483154477367]}",0.562
11489,177.5,137.5,859.0,1173.0,1104.0,434.0,3,0.7371344,-0.41946036,-0.43563068,11489,32.02211018571597,118.67072788297584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.67072788297583,32.02211018571597]}",0.562
10354,1174.0,954.0,758.0,1019.0,991.0,1141.0,3,-0.07067943,0.01425486,0.07035647,10354,31.4564410513059,118.96609394839432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.96609394839432,31.4564410513059]}",0.562
10650,147.5,106.5,853.5,1151.0,1088.0,402.0,3,0.7728148,-0.46314833,-0.4604027,10650,32.04771217131337,118.67944154123178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.67944154123178,32.04771217131337]}",0.562
14619,155.5,118.5,847.5,1151.0,1097.0,406.5,3,0.76195943,-0.4466192,-0.45926172,14619,31.852687923131025,118.50759382737972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.50759382737972,31.852687923131022]}",0.562
11026,426.0,328.0,824.0,1046.0,902.0,608.0,3,0.42119566,-0.17601547,-0.19470198,11026,31.26734568399874,118.88434725753945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.88434725753945,31.26734568399874]}",0.562
12174,106.5,80.5,944.0,1226.0,1050.0,436.5,3,0.8401501,-0.6077348,-0.41271442,12174,31.303188463835113,118.94300724559244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.94300724559245,31.303188463835113]}",0.562
11244,560.5,406.5,832.0,1096.0,1067.0,970.0,3,0.32327196,-0.26755962,-0.04761905,11244,31.3669688490076,118.76891374353008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.76891374353009,31.3669688490076]}",0.562
11530,109.0,94.0,886.0,1186.0,1122.0,726.0,3,0.8316602,-0.7389222,-0.21428572,11530,31.462908921351563,118.91174587370509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.91174587370509,31.462908921351563]}",0.562
14582,195.0,146.0,836.0,1105.0,997.0,540.0,3,0.7,-0.46938777,-0.29733247,14582,31.853316743829907,118.8614402177944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.8614402177944,31.853316743829907]}",0.562
11464,129.0,102.5,857.5,1141.0,1031.0,398.0,3,0.7968504,-0.5104364,-0.44296712,11464,31.990489487714957,118.64512589737842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.64512589737842,31.990489487714957]}",0.562
10644,142.0,104.0,834.5,1125.0,1099.0,394.5,3,0.77584845,-0.47064304,-0.47171074,10644,31.88376963196156,118.52681777445989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.52681777445987,31.88376963196156]}",0.562
12083,110.0,76.0,898.0,1168.0,1108.0,704.0,3,0.827856,-0.7297297,-0.22295806,12083,31.45724953506161,118.91048823230732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.91048823230733,31.45724953506161]}",0.562
13696,192.5,170.5,847.0,1105.0,928.5,406.0,3,0.7032755,-0.35672516,-0.39153242,13696,32.244443218535544,119.12249063935953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.12249063935953,32.244443218535544]}",0.562
4379,1951.5,1497.0,1180.0,1455.0,1387.0,2346.0,1,-0.14575078,-0.09179755,0.25689793,4379,31.890147670478807,118.61898492261054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.61898492261054,31.890147670478807]}",0.562
13217,101.0,72.0,870.0,1122.0,1022.0,575.0,3,0.8348324,-0.70118344,-0.2798998,13217,31.468747970698335,118.8661114572718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.86611145727181,31.468747970698338]}",0.562
6542,2228.0,1511.0,752.0,1020.0,1274.0,2542.0,2,-0.37192118,-0.06582809,0.3322851,6542,32.51420729835664,118.75669665566606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.75669665566606,32.51420729835664]}",0.562
12010,1067.0,832.5,675.5,873.0,812.5,1083.0,3,-0.1,-0.0074418606,0.14270641,12010,31.254499775435832,118.8034988819687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.8034988819687,31.254499775435832]}",0.562
975,1785.0,1716.0,877.5,1010.0,1159.0,1622.0,1,-0.27728087,0.047842678,0.16648687,975,31.74408160528097,118.76361368335378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.76361368335378,31.74408160528097]}",0.562
13699,161.5,129.5,851.5,1143.0,1090.0,401.5,3,0.7523956,-0.42628774,-0.46161583,13699,31.87793058261478,118.51774479009028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.51774479009028,31.87793058261478]}",0.562
13233,493.0,360.0,867.0,1158.0,1130.0,760.0,3,0.4027862,-0.21308859,-0.1957672,13233,31.500817826341407,118.9682499050762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.9682499050762,31.500817826341407]}",0.562
11437,140.0,108.0,808.5,1098.0,1097.0,407.5,3,0.77382874,-0.4885845,-0.4582918,11437,32.06963106424589,118.7035163908462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.70351639084619,32.06963106424589]}",0.562
8360,2268.5,1618.5,713.5,959.0,1102.0,2290.0,2,-0.40573198,-0.004716464,0.35023585,8360,31.97782324220887,118.5915863064449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.5915863064449,31.97782324220887]}",0.562
13129,173.0,128.0,824.0,1100.0,1012.0,614.0,3,0.7282011,-0.5603558,-0.24477245,13129,31.464525888862976,118.89467788330684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.89467788330683,31.464525888862976]}",0.562
12391,216.0,193.5,898.0,1182.0,1107.0,487.0,3,0.6909871,-0.38549075,-0.3889586,12391,32.24552119687649,119.11350748651832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.11350748651833,32.24552119687649]}",0.562
14024,129.0,114.0,863.0,1146.0,1024.0,535.0,3,0.79764706,-0.6114458,-0.31366262,14024,31.515370533944143,118.9020440686366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.9020440686366,31.515370533944143]}",0.562
14581,197.5,156.0,903.5,1200.0,1156.0,744.0,3,0.7173524,-0.58045673,-0.2168421,14581,32.02741024589227,118.66785327406664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.66785327406664,32.02741024589227]}",0.562
11519,178.0,173.0,874.0,1128.0,1013.0,391.5,3,0.7274119,-0.37489027,-0.44250622,11519,32.19530537249421,119.03697102431136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.03697102431136,32.19530537249421]}",0.562
12197,133.0,106.5,853.0,1142.0,1099.0,387.0,3,0.79137254,-0.48846152,-0.4791386,12197,31.874337321478304,118.51478034965268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.51478034965268,31.874337321478304]}",0.562
13384,107.4,89.33333333333333,823.6,1108.0,930.6666666666666,345.25,3,0.82326806,-0.5254612,-0.45882046,13384,32.23779568543306,119.17396410513958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.17396410513958,32.23779568543306]}",0.562
13407,929.0,708.0,815.0,1024.0,914.5,1304.0,3,0.048643112,-0.1679355,0.17556907,13407,31.41628635810576,118.82281266057726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.82281266057726,31.416286358105758]}",0.562
3172,1678.0,1486.2,908.2727272727273,1037.5555555555557,1135.7777777777778,1551.0,1,-0.23584288,0.039331064,0.15454282,3172,31.524713012898985,119.13479755875196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.13479755875197,31.524713012898985]}",0.562
10616,138.5,112.5,850.5,1135.0,1103.0,368.0,3,0.7824892,-0.45310956,-0.4996601,10616,32.02408647934103,118.67243468201563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.67243468201565,32.02408647934103]}",0.562
14767,124.0,95.0,828.0,1101.0,1020.0,441.5,3,0.79755104,-0.56145006,-0.39582622,14767,32.18353744227224,118.96842956813305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.96842956813303,32.18353744227224]}",0.562
336,2214.0,1611.0,870.0,1069.5,1177.0,2413.0,1,-0.348561,-0.043008428,0.3442897,336,32.033249295239045,118.85218757036796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.85218757036797,32.033249295239045]}",0.562
14231,272.5,213.0,897.0,1108.0,951.0,463.0,3,0.6052155,-0.25900748,-0.34512022,14231,31.951233109798935,118.73387944744944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.73387944744943,31.951233109798935]}",0.562
2524,1221.0,918.0,722.5,815.0,811.5,1228.5,1,-0.1994106,-0.0030618494,0.20441176,2524,32.00647949977228,118.71842842456256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.71842842456257,32.00647949977228]}",0.562
4481,1940.5,1488.5,1052.0,1255.0,1292.0,2633.0,1,-0.21452042,-0.15141577,0.34165606,4481,32.16637962034556,119.07065784746584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.07065784746584,32.16637962034556]}",0.562
12605,170.0,135.5,886.0,1198.0,1034.0,386.5,3,0.751462,-0.38903862,-0.45582542,12605,32.19997661197163,118.8576672936011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.8576672936011,32.19997661197163]}",0.562
14393,126.5,87.5,810.5,1116.0,1037.0,410.0,3,0.79637825,-0.528425,-0.4333103,14393,32.185423904368896,118.95980574140548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.95980574140549,32.185423904368896]}",0.562
14529,103.0,76.0,904.0,1180.0,1102.0,664.0,3,0.8394388,-0.7314211,-0.24801812,14529,31.46272925829474,118.90420002531847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.90420002531849,31.46272925829474]}",0.562
14823,141.5,109.0,837.0,1106.0,994.5,323.5,3,0.7731463,-0.39139786,-0.5091047,14823,31.895268067598288,118.5711945494954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.57119454949539,31.895268067598288]}",0.562
13399,117.5,79.5,859.0,1141.0,1024.0,385.5,3,0.8132698,-0.5328032,-0.4529975,13399,32.06109706904675,118.68680772656155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.68680772656157,32.06109706904675]}",0.562
10257,333.0,241.5,883.5,1202.0,1092.0,550.0,3,0.5661238,-0.24575311,-0.33008525,10257,31.864635516409813,118.50462938694211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.50462938694213,31.864635516409813]}",0.562
14244,107.0,103.0,937.0,1234.0,1058.0,651.0,3,0.8404176,-0.7176781,-0.23815097,14244,31.51123828363719,118.91345267274492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.91345267274492,31.511238283637194]}",0.562
11289,119.5,100.0,825.5,1125.0,1032.5,372.0,3,0.807955,-0.51373345,-0.47027412,11289,31.906137682536137,118.55727066259152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.55727066259153,31.906137682536134]}",0.562
6775,2273.5,1512.5,564.0,762.5,748.0,1989.0,2,-0.49769434,0.06674487,0.45341614,6775,32.427879199552756,118.76792559671756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.76792559671756,32.427879199552756]}",0.562
11336,121.0,98.5,837.0,1110.8,998.3333333333334,328.0,3,0.8035395,-0.4610245,-0.50540334,11336,32.24704833285949,119.13937896670096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.13937896670097,32.24704833285949]}",0.562
12749,99.0,81.0,861.0,1108.0,946.0,482.0,3,0.83595693,-0.65920824,-0.32492998,12749,31.476383650613354,118.88371843684055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.88371843684057,31.476383650613354]}",0.562
13890,106.0,96.0,895.0,1192.0,1100.0,746.0,3,0.8366718,-0.75117373,-0.19176598,13890,31.463986899692507,118.91830357527915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.91830357527917,31.463986899692507]}",0.562
14396,150.5,126.5,856.0,1142.0,1025.5,355.0,3,0.767118,-0.40454996,-0.4856936,14396,32.18973581773267,118.86620128880024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.86620128880023,32.18973581773267]}",0.562
13888,96.0,70.5,837.0,1104.0,1007.0,660.0,3,0.84,-0.74603176,-0.20815837,13888,31.456530882834315,118.92881386410336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.92881386410336,31.456530882834315]}",0.562
11319,156.5,112.0,851.5,1143.0,1086.0,412.5,3,0.7591381,-0.44991213,-0.44944945,11319,31.875864457461308,118.51540917035156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.51540917035156,31.875864457461308]}",0.562
2556,1217.0,1167.5,808.5,878.0,995.5,1134.0,1,-0.16181384,0.035304125,0.06503874,2556,32.12379947587829,118.8380840204073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.8380840204073,32.12379947587829]}",0.562
14503,296.5,191.5,349.0,450.0,302.5,353.5,3,0.20562625,-0.087692305,0.0777439,14503,32.24049063128542,118.6811483402716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.6811483402716,32.24049063128542]}",0.562
12833,81.0,72.0,890.0,1178.0,1120.0,740.0,3,0.87132645,-0.80267966,-0.20430107,12833,31.468119149999456,118.924591782268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.924591782268,31.468119149999456]}",0.562
11710,109.5,86.5,805.0,1090.0,1041.0,397.0,3,0.81742394,-0.56762093,-0.44784424,11710,32.048969812711135,118.68824503101617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.68824503101615,32.048969812711135]}",0.562
13433,134.0,109.0,937.0,1234.0,1070.0,667.0,3,0.80409354,-0.6654182,-0.23200922,13433,31.50324327760853,118.92953251633064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.92953251633065,31.50324327760853]}",0.562
14974,128.0,123.0,888.0,1192.0,1124.0,670.0,3,0.8060606,-0.67919797,-0.25306576,14974,31.49857203813111,118.91893239597805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.91893239597805,31.49857203813111]}",0.562
62,1809.0,1566.5,1149.0,1361.0,1447.0,2015.5,1,-0.14132492,-0.053993985,0.16418773,62,32.10780946382096,118.4938496035327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.4938496035327,32.10780946382096]}",0.562
12543,258.0,204.0,879.0,1200.0,1101.0,481.5,3,0.6460905,-0.30223125,-0.39146918,12543,32.18344761074383,118.90923059090956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.90923059090956,32.18344761074383]}",0.562
11218,329.5,275.0,853.0,1153.0,1086.0,645.5,3,0.5554806,-0.32410255,-0.2544037,11218,31.24928954678794,118.90141524793772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.90141524793772,31.24928954678794]}",0.562
12477,181.5,147.5,903.0,1185.0,1099.0,426.0,3,0.73435783,-0.40246913,-0.44131148,12477,32.23644821250688,118.81391933926449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.81391933926447,32.23644821250688]}",0.562
3321,2164.0,1541.0,1193.0,1384.0,1272.0,1788.0,1,-0.21984217,0.0951417,0.16862746,3321,31.910180101314673,119.01352499539584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.01352499539583,31.910180101314673]}",0.562
11093,849.0,762.0,647.0,886.0,809.0,992.0,3,0.021325648,-0.07767518,0.10161021,11093,31.549147188627035,118.9530683767746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.9530683767746,31.549147188627035]}",0.562
1558,2481.5,2392.5,1463.0,1727.0,1956.0,2290.0,1,-0.17928003,0.04013413,0.07866227,1558,32.00117943959598,118.71519448953974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.71519448953974,32.00117943959598]}",0.562
10375,242.0,226.5,900.5,1182.0,1091.0,506.0,3,0.6601124,-0.3529412,-0.36631185,10375,31.89122564881975,118.53202800310775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.53202800310777,31.89122564881975]}",0.562
10376,118.0,109.0,929.0,1192.0,1036.0,606.0,3,0.81984735,-0.67403316,-0.26187575,10376,31.50791451708595,118.90384069920484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.90384069920484,31.50791451708595]}",0.562
10594,111.5,91.0,822.0,1105.0,915.0,325.5,3,0.8166872,-0.48970252,-0.47521162,10594,32.14931162994729,118.775651108161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.77565110816099,32.14931162994729]}",0.562
11432,984.5,892.0,904.5,1156.0,1245.0,1057.5,3,0.080121465,-0.035749264,-0.08143322,11432,32.20626481896046,119.04128293767512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.04128293767512,32.20626481896046]}",0.562
14481,817.0,614.5,871.5,1183.0,1122.0,1267.5,3,0.183,-0.21611898,0.0608914,14481,31.41296259155452,118.84302475446997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.84302475446995,31.412962591554518]}",0.562
13281,90.0,76.0,879.0,1100.0,974.0,573.0,3,0.8487395,-0.7285068,-0.2592114,13281,31.46560386720392,118.86997421299354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.86997421299354,31.46560386720392]}",0.562
14190,127.5,98.0,834.0,1107.0,986.5,362.0,3,0.7934386,-0.47906026,-0.46310717,14190,31.861581244443805,118.54226879734674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.54226879734674,31.861581244443805]}",0.562
13544,128.0,105.0,876.5,1178.0,1117.0,397.5,3,0.8039816,-0.5128449,-0.4750743,13544,31.869306755887234,118.51190574074349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.51190574074349,31.869306755887234]}",0.562
10486,264.0,211.0,856.0,1176.0,1086.0,466.0,3,0.6333333,-0.27671233,-0.39948454,10486,32.20922925939806,118.7637933464106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.76379334641061,32.20922925939806]}",0.562
3618,1099.5,836.5,695.0,738.5,754.0,1175.5,1,-0.19640914,-0.033406593,0.21845038,3618,31.892034132575457,118.93779701694456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.93779701694456,31.892034132575457]}",0.562
11687,277.5,202.0,843.5,1115.0,1094.0,643.0,3,0.60143626,-0.3970668,-0.25964305,11687,32.21497847721643,118.8508400974418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.85084009744179,32.21497847721643]}",0.562
11850,113.0,84.0,868.0,1136.0,1028.0,527.0,3,0.81905526,-0.646875,-0.3221865,11850,31.445571436368056,118.8855150674088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.8855150674088,31.445571436368056]}",0.562
3913,1497.5,1269.0,1043.0,1200.0,1244.0,1640.0,1,-0.1102873,-0.045418326,0.1373093,3913,31.844962411687593,118.59787451343374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.59787451343374,31.844962411687593]}",0.562
1951,1457.5,1298.5,891.0,966.5,1087.0,1284.0,1,-0.20255776,0.06328652,0.0830873,1951,32.09181945176364,118.68519075905014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.68519075905014,32.09181945176364]}",0.562
10289,87.0,75.0,880.0,1100.0,955.0,568.0,3,0.853412,-0.73435116,-0.25410375,10289,31.472431063363228,118.86503347893088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.86503347893088,31.472431063363228]}",0.562
13337,142.0,108.5,895.0,1158.0,1127.0,461.5,3,0.7815385,-0.5294118,-0.41894868,13337,32.147425167850635,118.77097986868355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.77097986868357,32.147425167850635]}",0.562
12484,81.0,77.0,879.0,1124.0,1015.0,567.0,3,0.8655602,-0.75,-0.28318584,12484,31.46326824746521,118.8576672936011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.8576672936011,31.46326824746521]}",0.562
