Original_ID,Original_ID_GEE,system:index,B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,.geo
3970,00000000000000000f82,00000000000000000f82_0,3077.444444444443,37.880253170314184,2803.888888888888,43.103092037702034,954.6666666666664,101.95968702275316,1224.8888888888887,135.96441073918655,1623.7777777777774,114.97417852889886,2454.333333333333,178.35918815693236,1,-0.43214652,0.0417124842737568,0.11380063,0.0318434315580301,0.20348322,0.0213876757427089,"{""type"":""MultiPoint"",""coordinates"":[]}"
4525,000000000000000011ad,000000000000000011ad_0,2607.2222222222217,80.92490040878933,2393.2222222222217,120.29757342872357,845.1111111111107,57.062235895836665,985.333333333333,66.28892986179686,1187.444444444444,122.6912213749179,2125.9999999999995,152.6892268629323,1,-0.45181328,0.0254999127301351,0.1026016,0.0286824868466375,0.28447738,0.0196033407743381,"{""type"":""MultiPoint"",""coordinates"":[]}"
791,00000000000000000317,00000000000000000317_0,2359.3240740740735,183.6584079041728,2053.3240740740735,289.8227918674973,966.0555555555552,169.79302941966205,1126.451058201058,113.5922898608743,1246.6166666666666,233.5283462848103,2414.1388888888887,166.92243800233027,1,-0.354197,0.02805742725276,-0.011762725,0.0716993971983046,0.32118705,0.1117383982678833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1231,000000000000000004cf,000000000000000004cf_0,1736.999999999999,58.68370964567405,1569.222222222222,28.161351679120585,880.4444444444441,85.12227951092346,1011.1111111111107,119.68425538747456,1071.1111111111109,150.95506648922168,1589.1111111111106,216.0454913229794,1,-0.2664026,0.0578640042154655,0.048898768,0.071926048772089,0.19517136,0.0115008052918259,"{""type"":""MultiPoint"",""coordinates"":[]}"
1635,00000000000000000663,00000000000000000663_0,2965.8888888888887,43.16234069558466,2669.9999999999995,136.89817789551148,894.8888888888886,49.96986746351244,1214.8888888888885,64.25028222064093,1695.3333333333326,129.29896450560702,2615.666666666666,114.06723163701892,1,-0.41907707,0.0231921903991181,0.06313743,0.0226400039339871,0.2143224,0.0212824069609491,"{""type"":""MultiPoint"",""coordinates"":[]}"
3389,00000000000000000d3d,00000000000000000d3d_0,1833.6666666666663,12.18377792166471,1387.444444444444,86.262018307418,882.4444444444441,88.22837929816134,1093.5555555555552,71.76831722999131,1132.111111111111,113.8502373436691,1943.5555555555547,122.23302982519536,1,-0.25360116,0.0305628275813823,-0.028100053,0.0304804850446509,0.26500234,0.0351953223361953,"{""type"":""MultiPoint"",""coordinates"":[]}"
3463,00000000000000000d87,00000000000000000d87_0,1448.7777777777776,44.573977903849745,1191.6666666666663,44.04795366668266,951.5555555555552,66.67685107393554,1067.7777777777776,64.66628484041568,1075.6666666666663,81.18565828464477,1613.444444444444,174.1800544207771,1,-0.15200084,0.0243421343940915,-0.051028732,0.0525671295657672,0.1977661,0.067175434324781,"{""type"":""MultiPoint"",""coordinates"":[]}"
4148,00000000000000001034,00000000000000001034_0,1932.1722222222215,66.44490790901472,1589.4259259259252,27.412358786973353,975.5675925925924,55.25111842402308,1181.085185185185,67.49040189851137,1268.6759259259256,61.91280263657848,2016.2222222222215,115.57395686819964,1,-0.24164107,0.0177618317205612,-0.020779124,0.0195723874939565,0.22724594,0.0220832662656356,"{""type"":""MultiPoint"",""coordinates"":[]}"
4420,00000000000000001144,00000000000000001144_0,2460.624450857784,146.8413317263556,1981.4606060606052,129.14511027427997,873.3018043684708,55.60813867803911,1118.2236504236505,54.53006541531196,1159.6944561611226,63.10104681081038,2344.9611111111103,281.14920295278955,1,-0.3745173,0.0287883156569971,0.026704034,0.0356249865548471,0.3348837,0.0463229071478182,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474,000000000000000005c2,000000000000000005c2_0,1429.0040598290598,37.68070317225244,1081.8888888888887,95.34412979528412,861.1518344242979,101.11490291463883,1028.9286313426662,74.73873196043026,987.1519591519587,117.57924753654964,1680.2379591481313,209.8897926302188,1,-0.16378702,0.0293386676302031,-0.076839715,0.066950002334527,0.2560717,0.109611332716732,"{""type"":""MultiPoint"",""coordinates"":[]}"
1082,0000000000000000043a,0000000000000000043a_0,2428.2592592592587,197.63968120573688,2106.666666666666,269.5859994716178,896.7811219644551,107.13385700951788,1117.0538359788357,71.35784353184548,1225.567283950617,211.51914872511367,2322.622222222222,134.35001275000388,1,-0.3688418,0.0304067891595093,0.021346968,0.0350788974037169,0.3141433,0.0624590921880959,"{""type"":""MultiPoint"",""coordinates"":[]}"
4981,00000000000000001375,00000000000000001375_0,1735.8888888888882,135.60736714755413,1651.3999999999996,151.0380084614453,832.544524611191,91.73266284440848,896.725168350168,77.63868999965412,1123.631054131054,77.25191719667802,1528.0697530864195,95.43321708767446,1,-0.318277,0.0522753239980651,0.063034415,0.0328153086043018,0.15274954,0.0102795275564537,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,000000000000000000fb,000000000000000000fb_0,1961.2965913715907,28.593712291319186,1507.9759259259256,53.92888270282684,827.572574955908,105.83773806812576,1008.0398148148146,102.13955807240968,1013.6067901234568,125.58538189862742,2110.9861111111104,59.812599574863675,1,-0.32247707,0.0470235107029714,-0.03660271,0.0096236092922553,0.3530937,0.0548694690235141,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0000000000000000002f,0000000000000000002f_0,2044.499999999999,214.58642392596352,1968.499999999999,203.99851352036833,1228.580555555555,274.0353353691167,1232.1481481481476,320.4334009929039,1265.7407407407402,328.77801350965154,1536.3296296296292,293.85068505916377,1,-0.25707397,0.1118191264796476,0.14696684,0.0782560354483238,0.10323958,0.0650047162773345,"{""type"":""MultiPoint"",""coordinates"":[]}"
2470,000000000000000009a6,000000000000000009a6_0,2638.944444444444,107.27287232009152,2283.166666666666,155.5041978711686,895.7777777777775,133.94839618116455,1175.1111111111109,133.1502446648931,1436.9999999999998,145.72729478187827,2555.0555555555547,167.38303452534777,1,-0.38581058,0.0329741344496005,0.016804496,0.0368438008927785,0.28100625,0.0381827235430702,"{""type"":""MultiPoint"",""coordinates"":[]}"
2726,00000000000000000aa6,00000000000000000aa6_0,738.5555555555553,132.62864707404404,696.1666666666666,140.25076747660876,916.9999999999995,86.77429214795,981.2777777777774,90.06235836941966,985.4999999999998,111.5021175683324,974.7777777777774,138.9602483348529,1,0.1474023,0.0558754643125795,-0.14090301,0.0384628483583129,-0.007804146,0.0197227816173527,"{""type"":""MultiPoint"",""coordinates"":[]}"
3274,00000000000000000cca,00000000000000000cca_0,2619.1518518518515,167.0045119233068,2548.444444444444,194.98190007799408,979.772685185185,96.84009560580284,1135.8518518518515,56.99865140511979,1476.8592592592588,50.94268572701296,1966.06574074074,140.05416503146853,1,-0.39373523,0.0451120663469312,0.1425,0.0333724957179124,0.14098623,0.0280824932324173,"{""type"":""MultiPoint"",""coordinates"":[]}"
1293,0000000000000000050d,0000000000000000050d_0,2532.2471260221255,254.88577978355045,2051.513186813186,336.184900298129,1008.8544159544156,243.9629976560604,1202.2122507122504,279.15368065943704,1316.2290203623531,284.68474374146246,2227.619765111431,262.62756826064197,1,-0.36329436,0.0664924980921977,0.064765215,0.0375422764598777,0.26376444,0.0466048452587566,"{""type"":""MultiPoint"",""coordinates"":[]}"
652,0000000000000000028c,0000000000000000028c_0,1791.1481481481474,268.20086095603585,1662.6759259259254,236.63119988696604,953.4814814814812,200.04844235008213,1095.1111111111109,258.3318040576,1165.6481481481478,319.050486005002,1587.7416666666663,437.82169506166184,1,-0.24818984,0.0655744492774204,0.072810546,0.079566858137949,0.15366794,0.0312419788601255,"{""type"":""MultiPoint"",""coordinates"":[]}"
804,00000000000000000324,00000000000000000324_0,1682.6666666666663,27.41451359326945,1253.7777777777771,16.22602695108479,948.444444444444,105.25219566050868,1169.333333333333,71.31775530835377,1214.0,90.35239651251956,2103.444444444444,108.53991699023496,1,-0.18058763,0.0349890964467489,-0.11051241,0.0213333674156747,0.26805353,0.0506120674833383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2581,00000000000000000a15,00000000000000000a15_0,1167.444444444444,13.929274617079011,1038.5555555555554,7.661028522637698,945.222222222222,17.586470669731604,1002.1111111111107,13.63365480015482,1019.5555555555552,18.373356985416606,1167.9999999999998,38.2099463490856,1,-0.0762129,0.0067837740141219,-7.971604e-06,0.0177177789449029,0.06764264,0.0220231102586186,"{""type"":""MultiPoint"",""coordinates"":[]}"
3003,00000000000000000bbb,00000000000000000bbb_0,1590.3611111111106,122.13510626391852,1251.811111111111,134.97727129199345,882.7354497354494,92.57532636802956,1036.501587301587,63.21177589453573,1033.1738095238093,90.23553005526144,1768.8703703703695,149.56802052598462,1,-0.21022049,0.0202621738096517,-0.052488897,0.0776789797529145,0.2609624,0.077680818920094,"{""type"":""MultiPoint"",""coordinates"":[]}"
3252,00000000000000000cb4,00000000000000000cb4_0,2465.11111111111,184.95086100814515,1947.2777777777771,229.16189220615587,821.6666666666664,199.90289309228783,937.1111111111107,166.3695314282466,1059.833333333333,207.0916329658068,2096.4999999999995,166.0751168731922,1,-0.45266888,0.0502969935123727,0.08074977,0.0497843863739732,0.333343,0.072479719458619,"{""type"":""MultiPoint"",""coordinates"":[]}"
4081,00000000000000000ff1,00000000000000000ff1_0,1781.9999999999995,96.19886809220898,1486.6666666666663,85.553102417933,906.6666666666664,77.00216447174283,1114.6666666666663,92.40009620004612,1110.6666666666663,136.94767857348538,2135.9999999999995,172.25175374046754,1,-0.23058705,0.0556339656169921,-0.08933618,0.0271171072227733,0.31519863,0.0848821950591874,"{""type"":""MultiPoint"",""coordinates"":[]}"
4601,000000000000000011f9,000000000000000011f9_0,1300.9999999999998,166.44518617250546,1197.1111111111109,131.23130084315846,977.4444444444442,78.7388244078852,1005.444444444444,101.98377987711903,1024.6666666666663,110.99949949837112,1155.2222222222222,114.52780135823208,1,-0.12623246,0.0647991591289324,0.057710543,0.0592569017007935,0.060237896,0.0275964141701473,"{""type"":""MultiPoint"",""coordinates"":[]}"
1899,0000000000000000076b,0000000000000000076b_0,2408.2222222222217,253.511791431999,2033.4444444444443,336.1208814006955,1054.6111111111109,222.53898257481097,1261.0555555555552,191.84838406704336,1325.833333333333,223.6507694300797,2308.6666666666665,150.23611046911753,1,-0.3137746,0.0773707555286253,0.019510461,0.0381768038537091,0.27346945,0.0980471088172004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2446,0000000000000000098e,0000000000000000098e_0,2827.694444444444,87.50107583113082,2584.6444444444437,89.16701072969263,875.2723544973542,103.2704745108676,990.251410934744,81.44464164936981,1312.3755258630256,188.511677039358,2189.934832451498,98.51483707399436,1,-0.48199242,0.0259726541551716,0.12731034,0.0222724228666262,0.25434753,0.0580705163437997,"{""type"":""MultiPoint"",""coordinates"":[]}"
4777,000000000000000012a9,000000000000000012a9_0,2427.4999999999995,43.1335136523794,2167.3333333333326,70.23927359786371,876.3888888888887,110.72683549512938,974.9999999999998,77.62659910680674,1011.4999999999995,61.586434292698655,2255.444444444444,66.261872917005,1,-0.4273732,0.0373062503516143,0.03686149,0.0184620966294966,0.38106957,0.0264501385864628,"{""type"":""MultiPoint"",""coordinates"":[]}"
3420,00000000000000000d5c,00000000000000000d5c_0,2011.2197330447325,124.23041015205426,1575.5616246498594,92.74353899516764,907.14886738171,61.428045013932,1124.328313951843,39.28128665188687,1214.6904419654418,79.51205457967431,2008.4615506407167,269.9809915332359,1,-0.28205627,0.0248829785791246,0.004479515,0.0414980583024934,0.24241549,0.0391011291310348,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108,0000000000000000083c,0000000000000000083c_0,1799.2222222222215,237.98682399465264,1314.8888888888885,126.57842930543896,866.5555555555553,76.05131471010728,983.6666666666664,75.47920979389697,1012.6666666666662,70.81588020274046,1782.9999999999995,300.15218362246395,1,-0.28795984,0.0878520725662216,0.0070832446,0.0259832770451635,0.2673503,0.0972983573283391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2666,00000000000000000a6a,00000000000000000a6a_0,1655.7777777777774,140.30979832560834,1506.8888888888885,95.83718188729608,938.1111111111107,11.675657910984397,1086.222222222222,11.093319088312017,1192.6666666666663,11.6619037896906,1446.5555555555554,97.94001691637811,1,-0.20579848,0.0359367281702101,0.06677911,0.0177896092591796,0.095067054,0.027704240401141,"{""type"":""MultiPoint"",""coordinates"":[]}"
2851,00000000000000000b23,00000000000000000b23_0,3496.5833333333326,87.7153698681771,2471.3888888888887,41.67368459416841,967.7909611992944,234.74246580845704,1110.6297619047616,84.71382348616508,1724.6111111111106,250.235642032085,2909.4616402116394,146.7885612070673,1,-0.51812977,0.0317227940146272,0.09210461,0.0202882027150321,0.25959215,0.0500090012605723,"{""type"":""MultiPoint"",""coordinates"":[]}"
3101,00000000000000000c1d,00000000000000000c1d_0,1766.4999999999995,54.44722215136416,1657.1666666666663,103.70899457402696,966.7777777777776,88.1344021339353,1115.222222222222,109.89164135413677,1179.4444444444443,119.81477474382514,1476.3333333333333,104.5086386647322,1,-0.22767603,0.0438653491130642,0.09040659,0.0315204240115776,0.11304458,0.0193368278174565,"{""type"":""MultiPoint"",""coordinates"":[]}"
4909,0000000000000000132d,0000000000000000132d_0,1600.6666666666658,94.28090415820634,1475.6666666666667,104.180399094818,886.7777777777775,108.49657217091952,1009.6666666666664,111.61740206815622,1062.8888888888887,128.1565400806061,1840.2222222222215,158.45909235704124,1,-0.22830072,0.0389561964906292,-0.06828292,0.0618420284650439,0.2683917,0.0661879134496579,"{""type"":""MultiPoint"",""coordinates"":[]}"
4339,000000000000000010f3,000000000000000010f3_0,1778.7499999999995,10.133826742373508,1425.8055555555554,78.08693517127956,887.4537037037035,145.2560590899123,1054.129629629629,116.99659111256808,1071.944444444444,154.81863144329668,1836.4611111111103,116.07171208213686,1,-0.2580127,0.0509570969165691,-0.014958906,0.0337309313196846,0.26419738,0.0966450287531872,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384,00000000000000000568,00000000000000000568_0,2433.3333333333326,202.87489303071047,2274.9999999999995,290.22175429603254,895.8888888888887,153.0747416891823,1058.444444444444,157.60929971935244,1338.666666666666,264.6221625051252,1995.444444444444,325.0395227630401,1,-0.39497674,0.0632877971988,0.10293361,0.0850941166540498,0.19875734,0.0607767555859629,"{""type"":""MultiPoint"",""coordinates"":[]}"
2412,0000000000000000096c,0000000000000000096c_0,2410.111111111111,200.12520772114644,2106.777777777777,286.66774332269756,822.3333333333331,126.05289894854992,973.9999999999995,103.47946656221224,1216.7777777777776,170.68084431852333,2226.9999999999995,134.09532264607725,1,-0.42479676,0.0272838831273157,0.038468465,0.044482377074411,0.29629642,0.0535869310709228,"{""type"":""MultiPoint"",""coordinates"":[]}"
